rating,review_length_text,review_length_title,polarity_text,polarity_title,subjectivity_text,subjectivity_title,lemmatized_text,lemmatized_title,day_of_week,month,year
4,178,4,0.1139833333333333,0.40234375,0.5522,0.7,"['arrive', 'ahead', 'schedule', 'girl', 'serve', 'huge', 'smile', 'cabin', 'bent', 'backwards', 'help', 'commend', 'fear', 'brexit', 'negative', 'people', 'rude', 'evident', 'especially', 'land', 'understand', 'people', 'hurry', 'seatbelt', 'plan', 'land', 'locker', 'open', 'massive', 'bag', 'door', 'open', 'happy', 'quick', 'enough', 'carousel', 'laugh', 'really', 'happen', 'can', 'quite', 'finger', 'stick', 'manner', 'cost', 'fellow', 'respect']","['perfect', 'expect', 'flight']",Friday,3,2019
3,57,8,-0.0639880952380952,0.375,0.4690476190476191,0.35,"['generally', 'pleasant', 'customer', 'ground', 'fly', 'last', 'decade', 'sign', 'competition', 'may', 'progressively', 'dissolve', 'usual', 'contempt', 'suffer', 'smile', 'helpful', 'traveler', 'salary']","['get', 'well', 'still', 'much', 'learn']",Thursday,3,2019
5,187,6,0.3421153846153846,0.0,0.6235897435897436,0.0,"['general', 'particularly', 'flyer', 'fly', 'heathrow', 'charles', 'de', 'gaulle', 'impress', 'friendly', 'relaxed', 'attractive', 'cabin', 'provide', 'cdg', 'transfer', 'imagine', 'surprise', 'seat', 'female', 'voice', 'intercom', 'captain', 'announce', 'allfemale', 'somewhat', 'chauvenistic', 'little', 'takenaback', 'news', 'however', 'thrill', 'report', 'takeoff', 'smoothest', 'ever', 'experience', 'realise', 'smooth', 'year', 'travel', 'clincher', 'suitcase', 'severely', 'damage', 'enter', 'correspondence', 'customer', 'support', 'speak', 'highly', 'fully', 'compensate', 'damage', 'baggage']","['airbus', 'cdg', 'ort']",Thursday,3,2019
3,53,2,-0.0325396825396825,-0.6,0.619973544973545,0.7,"['difficult', 'complicated', 'transfer', 'special', 'assistance', 'badly', 'organize', 'clean', 'hopper', 'pleasant', 'though', 'appropriatewalke', 'outside', 'rainfor', 'wheelchair', 'basel', 'mulhouse', 'mistake', 'business', 'seat', 'food']","['disappointing', 'business']",Thursday,3,2019
4,24,4,0.5227272727272727,0.91,0.6813131313131313,0.7800000000000001,"['experience', 'arrive', 'decent', 'seat', 'entertainment', 'system', 'food', 'pleasant', 'upon', 'wheelchair', 'available', 'request']","['good', 'business', 'service']",Thursday,3,2019
4,123,3,0.2259166666666666,-0.25,0.4134572649572649,0.5,"['be', 'option', 'fly', 'houston', 'rabat', 'avoid', 'overnighte', 'somewhere', 'europe', 'equipment', 'typical', 'european', 'except', 'business', 'class', 'mean', 'regular', 'seating', 'front', 'empty', 'seat', 'although', 'upgrade', 'main', 'complaint', 'fly', 'cdg', 'frequent', 'requirement', 'shuttle', 'remote', 'location', 'figure', 'fly', 'sure', 'enough', 'full', 'park', 'remotely', 'shuttle', 'rabat', 'depart', 'arrive']","['many', 'option']",Thursday,3,2019
3,126,6,0.1472222222222222,0.0,0.483080808080808,0.0,"['finance', 'sometime', 'updown', 'select', 'premium', 'economy', 'night', 'instead', 'business', 'tall', 'ft', 'love', 'leg', 'space', 'afford', 'fly', 'business', 'class', 'choose', 'pe', 'pe', 'seat', 'economy', 'slightly', 'large', 'far', 'leg', 'space', 'concern', 'talk', 'recline', 'seat', 'joke', 'stay', 'seat', 'upright', 'night', 'real', 'red', 'eye', 'next', 'break', 'instead', 'run', 'flyingblue', 'mile', 'ill', 'select', 'alternative', 'premium', 'economy', 'night']","['economy', 'premium', 'rip']",Thursday,3,2019
4,42,3,0.2,0.0,0.4833333333333333,0.75,"['traditional', 'national', 'carrier', 'cdgmexcdg', 'seat', 'pitch', 'seat', 'comfort', 'head', 'rest', 'foot', 'room', 'space', 'entertainment', 'monitor', 'size', 'available', 'content', 'food', 'beverage', 'info', 'ground', 'cdg', 'fromal', 'procedure', 'orientate']","['traditional', 'national', 'carrier']",Thursday,3,2019
4,139,7,0.1992187499999999,0.2,0.5383680555555557,0.675,"['food', 'exceptionally', 'business', 'class', 'different', 'food', 'far', 'away', 'hand', 'seat', 'next', 'man', 'enter', 'apparently', 'sober', 'allow', 'cabin', 'consume', 'alcohol', 'become', 'major', 'barrier', 'enjoyment', 'allow', 'sleep', 'drop', 'talk', 'despite', 'reclined', 'eye', 'mask', 'knock', 'phone', 'floor', 'generally', 'sure', 'sleep', 'arrive', 'saigon', 'tired', 'unrefreshed', 'cabin', 'generally', 'charming', 'completely', 'fail', 'responsible', 'alcohol', 'price']","['great', 'food', 'poor', 'supervison', 'alcohol', 'service']",Wednesday,3,2019
5,65,5,0.2203125,0.0,0.6541666666666667,0.0,"['boyfriend', 'fly', 'premium', 'economy', 'seat', 'comfortable', 'little', 'pouch', 'sock', 'eye', 'mask', 'tooth', 'brush', 'tooth', 'paste', 'menu', 'pick', 'food', 'free', 'glass', 'champagne', 'bottle', 'wine', 'feel', 'first', 'class', 'attentive']","['air', 'france', 'flight', 'florence']",Wednesday,3,2019
1,41,4,-0.0383333333333333,-0.4,0.4616666666666666,0.6,"['delay', 'hour', 'due', 'adequate', 'rest', 'inform', 'hour', 'second']","['poor', 'air', 'france', 'service']",Tuesday,2,2019
5,26,4,0.435,0.8,0.775,0.75,"['boeing', 'b', 'class', 'comfortable', 'food', 'expectation', 'movie', 'choice', 'quite', 'varied', 'seating', 'ensure', 'privacy', 'full', 'sleeping', 'position']","['great', 'except', 'food']",Tuesday,2,2019
4,94,4,0.116875,0.2166666666666666,0.51,0.45,"['first', 'surprise', 'common', 'sense', 'approach', 'first', 'start', 'family', 'board', 'rear', 'seat', 'first', 'I', 've', 'experience', 'sense', 'british', 'airway', 'note', 'free', 'teacoffee', 'snack', 'pack', 'madeline', 'cake', 'sandwich', 'return', 'board', 'friendly', 'fab']","['easy', 'checkin', 'last']",Tuesday,2,2019
4,75,1,-0.2331481481481482,0.0,0.7275925925925926,0.0,"['travel', 'group', 'belgradeparisnew', 'york', 'return', 'miamiparisbelgrade', 'sorry', 'remember', 'type', 'peoplewhen', 'start', 'almost', 'impossible', 'park', 'leg', 'close', 'seet', 'rule', 'man', 'beside', 'commmonhe', 'leg', 'passage', 'sad', 'food', 'timeall']",['leg'],Tuesday,2,2019
5,49,2,0.2145833333333333,0.8,0.5791666666666667,0.75,"['fly', 'economy', 'tofrom', 'seat', 'comfortable', 'ample', 'legroom', 'cabin', 'friendly', 'pleasantly', 'surprise', 'complimentary', 'refreshment', 'recommend', 'pick', 'ba', 'fly', 'route']","['great', 'airline']",Tuesday,2,2019
5,23,1,0.3999999999999999,0.0,0.45,0.0,"['geat', 'flightfooddrinks', 'I', 'm', 'join', 'frequent', 'flyer', 'clubbooke', 'delta', 'also', 'klm', 'hope', 'return']",['sir'],Tuesday,2,2019
5,54,11,0.04375,0.78,0.3428571428571428,1.0,"['little', 'loudest', 'example', 'red', 'eye', 'pretty', 'night', 'buffet', 'wander', 'snack', 'drink', 'simple', 'united', 'american']","['crew', 'service', 'process', 'think', 'nicely']",Tuesday,2,2019
5,18,4,0.7,0.0,0.6000000000000001,0.0,"['meal', 'food', 'entertainment', 'travel']","['trip', 'south', 'africa']",Tuesday,2,2019
2,69,2,-0.134375,-0.6,0.4875,0.7,"['have', 'fly', 'real', 'disappointment', 'compare', 'memory', 'boeing', 'screen', 'definition', 'change', 'seat', 'seat', 'belt', 'break', 'depart', 'arrive']",['disappointing'],Tuesday,2,2019
2,70,3,-0.0038888888888888,0.0,0.6088888888888889,0.75,"['extra', 'sit', 'row', 'seat', 'location', 'seat', 'ergonomically', 'minute', 'sit', 'comfortable', 'position', 'seat', 'fly', 'handsdown', 'seat', 'I', 've', 'sit', 'endure', 'transatlantic']","['uncomfortable', 'seat']",Tuesday,2,2019
2,61,7,-0.1185185185185185,-0.4,0.5814814814814816,1.0,"['quite', 'uncomfortable', 'seat', 'haul', 'wife', 'seat', 'different', 'row', 'hour', 'first', 'impossible', 'change', 'discussion', 'seat', 'together', 'food', 'disappointment', 'french']","['happy', 'air', 'france', 'time']",Tuesday,2,2019
5,25,2,0.0,1.0,0.0,1.0,"['freindly', 'tentative', 'outward', 'return', 'trip', 'recommend']","['excellent', 'flight']",Monday,2,2019
3,219,6,0.1550099206349206,0.25,0.3999751984126984,0.3333333333333333,"['share', 'experience', 'fly', 'joon', 'subsidiary', 'cost', 'own', 'arrive', 'berlin', 'tegel', 'txl', 'approx', 'ams', 'decide', 'spend', 'walk', 'around', 'head', 'checkin', 'counter', 'approach', 'joon', 'ticket', 'counter', 'realize', 'quite', 'queue', 'queue', 'really', 'visible', 'distance', 'partly', 'cover', 'queue', 'front', 'klm', 'checkin', 'counter', 'locate', 'right', 'next', 'spend', 'minute', 'reach', 'checkin', 'counter', 'checkin', 'process', 'happy', 'checkin', 'hand', 'carry', 'luggage', 'extra', 'almost', 'completely', 'full', 'morning', 'waiting', 'area', 'basically', 'behind', 'checkin', 'counter', 'pass', 'area', 'able', 'enter', 'area', 'prompt', 'efficient', 'depart', 'touch', 'charles', 'de', 'gaulles', 'overall', 'quite', 'frill', 'food', 'beverage', 'serve', 'unless']","['first', 'joon', 'flight', 'txl', 'cdg']",Monday,2,2019
5,32,5,0.035,0.4875,0.5083333333333333,0.65,"['delay', 'couple', 'hour', 'due', 'weather', 'destination', 'helpful', 'delay', 'stand']","['flight', 'attendant', 'friendly']",Monday,2,2019
5,93,7,0.225,0.8,0.5044871794871795,0.75,"['waiting', 'room', 'mia', 'correct', 's', 'responsibility', 'first', 'I', 'm', 'frequent', 'flyer', 'friendly', 'food', 'premium', 'economy', 'seat', 'sleeping', 'I', 'm', 'tall', 'leg', 'support', 'seat', 'useless', 'transfer', 'hate', 'cdg', 'cdg', 'mrs', 'specific', 'tos', 'share']","['great', 'experience', 'st', 'time']",Sunday,2,2019
4,38,1,0.5814814814814815,0.0,0.7962962962962963,0.0,"['really', 'enjoy', 'fly', 'super', 'smile', 'food', 'delicious', 'choice', 'movie', 'tv', 'show', 'kill', 'usually', 'fly', 'premium', 'also', 'comfortable']",['cuddle'],Sunday,2,2019
5,62,5,0.5222222222222223,0.9,0.5203703703703704,0.875,"['day', 'start', 'smile', 'luggage', 'drop', 'till', 'leave', 'sure', 'confortable', 'enjoy', 'fly', 'pleasure', 'worry']","['excellent', 'flight', 'great', 'team']",Sunday,2,2019
2,303,7,0.0357142857142857,-0.3,0.3799206349206349,0.6,"['almost', 'month', 'ahead', 'booking', 'realise', 'luggage', 'add', 'bag', 'pain', 'start', 'system', 'change', 'add', 'help', 'desk', 'customer', 'fix', 'everytime', 'fix', 'surprise', 'surprise', 'arrive', 'be', 'fix', 'min', 'phone', 'fix', 'lhr', 'cdg', 'lyon', 'delay', 'hrs', 'return', 'totally', 'unprofessional', 'unhelpful', 'manager', 'fact', 'upset', 'be', 'fix', 'retrieve', 'luggage', 'booking', 'have', 'basically', 'cheat', 'company', 'guy', 'bother', 'page', 'print', 'booking', 'confirmation', 'receipt', 'nobody', 'responsibility', 'sorry', 'delay', 'obvious', 'everybody', 'excuse', 'delay', 'cabin', 'friendly', 'helpful', 'top', 'tier', 'flyer', 'staralliance', 'haul', 'year', 'least', 'treat', 'status', 'plain', 'competent', 'polite', 'avoid']","['nightmare', 'book', 'rude', 'staff']",Sunday,2,2019
4,198,5,0.1615079365079365,0.0,0.4281746031746032,0.0,"['fly', 'past', 'south', 'africa', 'convenient', 'nearest', 'birmingham', 'charles', 'dear', 'gaulle', 'choose', 'fly', 'airbus', 'duo', 'seat', 'seat', 'together', 'slightly', 'cost', 'standard', 'economy', 'premium', 'economy', 'seat', 'top', 'deck', 'engine', 'slightly', 'noisy', 'standard', 'economy', 'bottom', 'deck', 'seat', 'directly', 'behind', 'bulk', 'head', 'row', 'slightly', 'leg', 'room', 'behind', 'food', 'board', 'although', 'choice', 'menu', 'choice', 'beverage', 'nearly', 'state', 'itinerary', 'choose', 'first', 'choice', 'choose', 'fly', 'birmingham', 'price', 'cheap', 'competitive']","['another', 'visit', 'south', 'africa']",Saturday,2,2019
2,153,5,-0.1034013605442177,-0.225,0.5814058956916099,0.5,"['st', 'leg', 'unfortunately', 'dreadful', 'limited', 'space', 'front', 'quite', 'heavy', 'reclining', 'seat', 'suddenly', 'split', 'drink', 'unconcerned', 'extremely', 'cramp', 'eventually', 'recline', 'seat', 'screen', 'behind', 'obviously', 'unhappy', 'kick', 'seat', 'continually', 'pretty', 'indifferent', 'throughout', 'food', 'provide', 'quality', 'leave', 'cabin', 'chat', 'amongst', 'acknowledge', 'depart', 'last', 'journey', 'completely', 'different', 'really', 'charming', 'sandwich', 'serve', 'quality', 'experience', 'sadly', 'avoid', 'future']","['long', 'flight', 'poor', 'condition']",Saturday,2,2019
2,49,5,0.0548717948717948,0.0,0.4681410256410257,0.0,"['lucky', 'fight', 'full', 'move', 'seat', 'tv', 'screen', 'issue', 'food', 'trip', 'rank', 'near', 'bottom']","['lot', 'thing', 'work']",Sunday,2,2019
3,63,10,0.2317460317460317,0.0,0.3730158730158731,0.0,"['overal', 'selective', 'business', 'standard', 'economy', 'pass', 'business', 'area', 'seat', 'space', 'rawfood', 'special', 'assistance', 'charles', 'de', 'gaulle', 'employee', 'help', 'outsource', 'group', 'people', 'care']","['business', 'seat', 'business', 'tarif', 'service', 'standard']",Sunday,2,2019
3,43,2,-0.0848214285714285,0.0,0.1997023809523809,0.1,"['delay', 'jfk', 'last', 'minute', 'plain', 'ability', 'choose', 'seat', 'provide', 'spacial', 'meal', 'order', 'st']","['big', 'delay']",Saturday,2,2019
1,106,2,-0.071875,-1.0,0.3923611111111111,1.0,"['first', 'treat', 'sht', 'checkin', 'cabin', 'carry', 'plus', 'backpack', 'kg', 'fyi', 'silver', 'travel', 'luggage', 'around', 'globe', 'since', 'year', 'ground', 'arrogant', 'helpful', 'extra', 'weight', 'kg', 'finally', 'realize', 'french', 'carry', 'fly', 'btw', 'french', 'proud', 'national']","['bad', 'experience']",Saturday,2,2019
3,66,5,0.1292307692307692,-0.1,0.5853846153846154,0.6,"['line', 'drop', 'luggage', 'seat', 'narrow', 'minimal', 'space', 'seat', 'front', 'food', 'tasty', 'almost', 'cold', 'white', 'wine', 'cheap', 'minimal', 'skip', 'digestive', 'steward', 'spend', 'far', 'sell', 'duty', 'free', 'offering', 'drink', 'snack', 'fourteen', 'hour', 'appreciate', 'seat', 'space']","['confort', 'minimal', 'en', 'classe', 'economie']",Saturday,2,2019
2,62,6,0.1583333333333333,-0.4,0.5,0.6,"['allow', 'delay', 'weather', 'issue', 'explain', 'rather', 'stuck', 'madrid', 'handed', 'hire', 'car', 'taxi', 'strike', 'madrid', 'change', 'quickly', 'klm']","['flight', 'cancel', 'poor', 'connection', 'issue']",Friday,2,2019
5,34,6,0.4714285714285715,0.5,0.6142857142857144,0.15,"['favorite', 'europe', 'professional', 'modern', 'boee', 'er', 'provide', 'free', 'wifi', 'message', 'cater', 'delicious', 'cdg', 'plan', 'warmly', 'recommend', 'mostly', 'longhaul']","['one', 'good', 'european', 'airline']",Friday,2,2019
1,130,1,0.1741586538461538,-0.35,0.5038461538461539,0.9,"['really', 'start', 'priority', 'booking', 'happen', 'complain', 'response', 'whatever', 'entry', 'cabin', 'có', 'fig', 'herringbone', 'advertise', 'web', 'site', 'common', 'entry', 'mean', 'economy', 'route', 'thru', 'usual', 'sarcastic', 'comment', 'welcome', 'drink', 'wifi', 'although', 'magazine', 'food', 'drink', 'mid', 'east', 'carrier', 'economy', 'food', 'fair', 'purser', 'spare', 'seat', 'alongside', 'upgrade', 'return', 'ever', 'fly']",['appal'],Friday,2,2019
5,138,3,0.3451388888888889,-0.1166666666666666,0.4548611111111111,0.5166666666666666,"['surprised', 'learn', 'fleet', 'waiting', 'upgrade', 'improve', 'business', 'class', 'seat', 'side', 'side', 'layout', 'fully', 'flat', 'however', 'really', 'enjoy', 'year', 'lady', 'next', 'seat', 'travel', 'understatement', 'keep', 'entertain', 'duration', 'retailing', 'story', 'exploit', 'travel', 'course', 'food', 'really', 'quality', 'champagne', 'wine', 'selection', 'really', 'member', 'superb', 'proud']","['tired', 'old', 'aircraft']",Thursday,2,2019
1,1196,5,0.0921924603174603,0.0,0.478844742063492,0.0,"['recent', 'travel', 'portland', 'oregon', 'ultimate', 'destination', 'corsica', 'december', 'schedule', 'icelandair', 'operate', 'alaska', 'portland', 'seattle', 'cancel', 'due', 'mechanical', 'rebooke', 'los', 'angeles', 'lax', 'approach', 'alaska', 'agent', 'name', 'zach', 'explain', 'present', 'confirmation', 'paperwork', 'computer', 'ticket', 'history', 'excuse', 'confer', 'alaska', 'official', 'return', 'paperwork', 'write', 'reservation', 'reference', 'number', 'bwoaov', 'along', 'name', 'phone', 'number', 'zach', 'original', 'confirmation', 'code', 'alaska', 'vau', 'please', 'issue', 'approach', 'ticketing', 'desk', 'meet', 'agent', 'scrutinize', 'closely', 'hand', 'paperwork', 'computer', 'screen', 'immediately', 'shake', 'head', 'completely', 'full', 'month', 'confirmation', 'number', 'force', 'reservation', 'force', 'shrugged', 'shoulder', 'regard', 'cold', 'unsympathetic', 'slightly', 'contemptuous', 'wife', 'break', 'tear', 'sleep', 'night', 'stress', 'mind', 'whole', 'urge', 'agent', 'alaska', 'agent', 'lax', 'phone', 'number', 'paperwork', 'anyone', 'policy', 'option', 'fly', 'standby', 'agent', 'stand', 'support', 'wife', 'tear', 'first', 'agent', 'order', 'move', 'away', 'other', 'approach', 'desk', 'agent', 'walk', 'away', 'disappear', 'behind', 'wall', 'move', 'adjacent', 'desk', 'agent', 'briefly', 'reservation', 'help', 'finally', 'third', 'agent', 'computer', 'luggage', 'remove', 'approach', 'deskan', 'african', 'american', 'woman', 'agent', 'cancel', 'purchase', 'business', 'class', 'ticket', 'agent', 'possibly', 'ticket', 'full', 'completely', 'full', 'add', 'woman', 'hold', 'forth', 'cell', 'phone', 'reservation', 'confirmation', 'right', 'possible', 'agent', 'completely', 'full', 'woman', 'business', 'class', 'ticket', 'available', 'purchase', 'confirmation', 'right', 'phone', 'hand', 'agent', 'wife', 'woman', 's', 'interesting', 'alaska', 'agent', 'portland', 'business', 'class', 'seat', 'available', 'reserve', 'booked', 'rd', 'right', 'people', 'believe', 'lie', 'agent', 'suddenly', 'appear', 'nervous', 'moment', 'disappear', 'behind', 'wall', 'agent', 'return', 'provide', 'pass', 'business', 'class', 'seat', 'woman', 'explanation', 'seat', 'suddenly', 'become', 'available', 'pass', 'however', 'extend', 'instead', 'supervisor', 'approach', 'reiterate', 'first', 'agent', 'fly', 'standby', 'intend', 'pleaded', 'please', 'alaska', 'agent', 'zach', 'confirm', 'us', 'policy', 'also', 'original', 'ticket', 'economy', 'class', 'business', 'class', 'honor', 'alaska', 'difference', 'fare', 'price', 'happen', 'right', 'decline', 'partner', 'reservation', 'rebooke', 'standby', 'chance', 'economy', 'class', 'business', 'class', 'standby', 'economy', 'class', 'willing', 'fly', 'economy', 'explain', 'reiterate', 'connect', 'catch', 'ultimately', 'reach', 'corsica', 'catch', 'priority', 'reservation', 'paperwork', 'disappear', 'fifteen', 'minute', 'reappear', 'economy', 'class', 'ticket', 'explanation', 'seat', 'magically', 'appear', 'supposedly', 'full', 'month', 'seat', 'near', 'front', 'possible', 'seat', 'close', 'together', 'supervisor', 'change', 'seat', 'decide', 'last', 'whether', 'seat', 'close', 'together', 'agent', 'previously', 'ticket', 'counter', 'wife', 'approach', 'agent', 'seat', 'close', 'together', 'available', 'agent', 'ticketing', 'counter', 'rudely', 'change', 'seat', 'busy', 'help', 'thankfully', 'agent', 'seat', 'availability', 'seat', 'adjacent', 'row', 'reassign', 'seat', 'supposedly', 'full', 'appear', 'numerous', 'seat', 'available', 'respect', 'degrade', 'frustrating', 'experience', 'ever', 'carry', 'bag', 'backpack', 'neither', 'wear', 'business', 'attire', 'clear', 'us', 'agents', 'profile', 'engage', 'blatant', 'discrimination', 'equally', 'obvious', 'agent', 'discriminate', 'african', 'american', 'woman', 'going', 'board', 'business', 'class', 'us', 'catch', 'agent', 'lie', 'discrimination', 'however', 'pain', 'witness', 'human', 'being', 'professional', 'mean', 'hurtful', 'disrespectful', 'human', 'being', 'pick', 'phone', 'resolve', 'stressedout', 'somewhere']","['discriminated', 'ticket', 'agent']",Thursday,2,2019
2,23,1,-0.3149999999999999,-0.6,0.5288888888888889,0.7,"['start', 'que', 'business', 'class', 'travellerssky', 'priority', 'board', 'food', 'also', 'average']",['disappointing'],Thursday,2,2019
4,176,2,0.2738095238095238,0.7,0.4238095238095238,0.6000000000000001,"['recently', 'travel', 'experience', 'leg', 'room', 'acceptable', 'economy', 'class', 'seat', 'recline', 're', 'fly', 'economy', 'seat', 'available', 'right', 'bored', 'plenty', 'video', 'music', 'breathe', 'exercise', 'entretaine', 'system', 'earplug', 'helpful', 'serve', 'meal', 'be', 'french', 'bistro', 'recommend', 'fly', 'checkin', 'ill', 'comment', 'cancel', 'inform', 'company', 'actually', 'aware', 'search', 'status', 'website', 'thankfully', 'advance', 'almost', 'day', 'solve', 'realocate']","['good', 'service']",Wednesday,2,2019
1,231,2,-0.0172586252131706,0.0,0.3865522104158467,0.0,"['haul', 'mumbai', 'charles', 'de', 'gaul', 'hour', 'sleep', 'night', 'pathetic', 'wrap', 'eat', 'burn', 'apparently', 'sleep', 'light', 'went', 'watch', 'mediocre', 'film', 'release', 'advertise', 'sky', 'magazine', 'turn', 'head', 'light', 'read', 'be', 'button', 'show', 'seat', 'assume', 'be', 'right', 'assume', 'retire', 'night', 'sit', 'dark', 'hour', 'hour', 'landing', 'speak', 'manager', 'came', 'constantly', 'shout', 'turn', 'light', 'night', 'sleep', 'dare', 'complain', 'voucher', 'towards', 'next', 'really', 'enough', 'extra', 'seat', 'intend']",['never'],Wednesday,2,2019
3,48,1,-0.2083333333333333,-0.6,0.4833333333333334,0.7,"['meal', 'breakfast', 'inbetween', 'seat', 'somewhere', 'allow', 'pick', 'snack', 'disappointing', 'entertainment', 'choice', 'mostly', 'interesting', 'french', 'movie']",['disappointing'],Tuesday,2,2019
1,54,4,0.0665,-0.125,0.3458333333333333,0.375,"['recommend', 'fly', 'food', 'hope', 'food', 'besides', 'leave', 'luggage', 'found', 'report', 'missing', 'minute', 'experience', 'în', 'last', 'company']","['think', 'company']",Tuesday,2,2019
1,225,9,-0.1804945054945055,0.0,0.3287240537240538,0.0,"['yvr', 'canada', 'cdg', 'delay', 'min', 'dec', 'couple', 'delay', 'wheel', 'chair', 'travel', 'miss', 'cdg', 'maa', 'india', 'customer', 'e', 'rebooke', 'next', 'schedule', 'depart', 'hour', 'assure', 'baggage', 'automatically', 'transfer', 'fail', 'transfer', 'baggage', 'also', 'fail', 'send', 'next', 'day', 'complaint', 'send', 'day', 'receive', 'th', 'day', 'response', 'customer', 'towards', 'claim', 'purchase', 'essential', 'clothing', 'support', 'receipt', 'really', 'disappointing', 'though', 'negligence', 'document', 'refuse', 'admit', 'responsibility', 'contact', 'last', 'deliver', 'ie', 'india', 'though', 'fault', 'india', 'limited', 'compensation', 'claim', 'balance', 'refuse', 'instead', 'contact', 'travel', 'insurance', 'forty', 'day', 'resolve', 'sure', 'senior', 'management', 'member', 'review', 'department', 'audit', 'attention', 'senior', 'management']","['refusal', 'admit', 'liability', 'incompetence', 'baggage', 'transfer']",Tuesday,2,2019
3,206,3,0.0479166666666666,0.0,0.5229166666666667,0.0,"['wife', 'fly', 'dog', 'cargo', 'area', 'different', 'favour', 'fly', 'valencia', 'spain', 'lie', 'cdg', 'pick', 'dog', 'connect', 'although', 'luggage', 'directly', 'valencia', 'vlc', 'supervisor', 'montreal', 'pass', 'cdg', 'people', 'include', 'yo', 'mother', 'law', 'almost', 'kneel', 'beg', 'nevertheless', 'allow', 'wife', 'mother', 'love', 'pass', 'since', 'dog', 'name', 'course', 'due', 'fraction', 'lose', 'vlc', 'dogs', 'carrier', 'break', 'personnel', 'patch', 'continue', 'honesty', 'next', 'hour', 'cdg', 'people', 'complaint', 'website', 'end', 'favour', 'hate', 'behaviour', 'placing']","['standardized', 'method']",Tuesday,2,2019
4,110,2,0.0208333333333333,0.0,0.2759259259259259,0.0,"['went', 'smoothly', 'online', 'baggage', 'fly', 'montreal', 'charles', 'de', 'gaulle', 'connect', 'europa', 'malaga', 'greatthough', 'clear', 'meal', 'include', 'ie', 'alcoholic', 'beverage', 'return', 'transavia', 'malaga', 'amsterdam', 'schipolit', 'windy', 'coming', 'land', 'little', 'roughnot', 'connect', 'panic', 'either', 'connect', 'klm', 'montreal', 'spend', 'extra', 'prebooked', 'seat', 'flightswell', 'worth', 'money', 'spend']","['air', 'france']",Tuesday,2,2019
5,64,2,0.464004329004329,0.4,0.6273160173160174,0.8,"['decent', 'meal', 'smile', 'cabin', 'relatively', 'seat', 'pitch', 'tall', 'person', 'entertainment', 'system', 'include', 'wide', 'selection', 'movie', 'include', 'play', 'cinemas', 'love', 'inflight', 'safety', 'video', 'predeparture', 'lounge', 'selection', 'snack', 'though', 'crowd']","['comfortable', 'flight']",Tuesday,2,2019
3,24,2,0.061,0.5,0.634,0.5,"['experience', 'process', 'desk', 'sky', 'priority', 'board', 'average']",['ok'],Tuesday,2,2019
4,18,3,0.5444444444444444,0.91,0.7944444444444446,0.7800000000000001,"['board', 'comfortable', 'arrive', 'croissant', 'drink', 'serve']","['good', 'flight']",Monday,1,2019
4,22,6,0.25,0.575,0.64,0.65,"['comfortable', 'seat', 'wide', 'range', 'entertainement', 'individual', 'screen', 'meal', 'pretty', 'foodchampagne', 'cognac', 'economy', 'helpful']","['full', 'service', 'airline', 'great', 'price']",Sunday,1,2019
5,33,2,0.505,0.0,0.6114285714285714,0.0,"['experience', 'top', 'notch', 'ticket', 'price', 'reasonable', 'catered', 'halaal', 'food', 'helpful', 'friendly', 'warm', 'french', 'welcome']","['air', 'france']",Sunday,1,2019
3,40,4,0.21875,0.0,0.1937499999999999,0.0,"['third', 'experience', 'montreal', 'treat', 'nonfirst', 'class', 'patron', 'cattle', 'contrast', 'fly', 'blue', 'partner', 'indifferent']","['do', 'not', 'get']",Sunday,1,2019
1,98,6,0.0928571428571428,-0.6999999999999998,0.4571428571428572,0.6666666666666666,"['hand', 'luggage', 'kg', 'extra', 'weight', 'lady', 'measuring', 'seem', 'simply', 'annoyed', 'question', 'be', 'help', 'despite', 'effort', 'explain', 'whole', 'context', 'luggage', 'maximum', 'weight', 'cause', 'weight', 'measurement', 'handluggage', 'necessarywe', 'day', 'travel', 'interact', 'somehow', 'second', 'next', 'please', 'eventi', 'pm', 'sunday', 'nobody', 'intercactionno', 'people']","['bad', 'luggage', 'assistant', 'cdg', 'airport']",Sunday,1,2019
